-36.69082,143.86837
-36.66177,143.76205
-26.77538,153.11317
-30.0596,153.18789
-30.05977,153.20274
-17.10991,145.30199
-29.44006,115.62837
-29.54356,115.06993
-29.6146,115.34013
-33.80943,151.18566
-41.05955,144.68187
-33.33805,117.03417
-37.5877,145.21816
-42.00249,146.96593
-38.35443,144.94979
-34.25753,137.7564
-32.55484,148.74271
-23.78482,133.81467
-33.87362,142.88526
-27.93971,153.37278
-27.43027,153.05868
-27.8254,151.99673
-37.40088,143.80251
-36.71225,144.33338
-31.94068,115.923
-34.98693,138.56464
-37.77583,144.92338
-35.28283,138.77018
-37.40543,144.45857
-37.86339,145.07942
-33.9019,151.11932
-29.42393,153.18745
-31.73421,115.79245
-29.41374,153.17939
-29.43097,153.20263
-33.91759,150.8991
-32.23124,116.14054
-33.88953,151.12586
-24.87276,152.39614
-31.9152,115.93764
-29.32125,151.09608
-34.94871,138.57395
-27.4456,152.99212
-29.31777,149.80806
-35.12318,147.32996
-27.98638,153.38205
-34.93973,138.73739
-32.77382,151.601
-35.51045,139.36576
-27.62846,152.5601
-37.86469,145.09306
-38.02648,145.10191
-38.02346,145.11837
-27.36386,153.01574
-33.68748,151.10869
-34.8698,138.70285
-17.26827,145.47457
-38.2399,145.77982
-27.61535,151.77485
-34.85768,138.54263
-28.99964,151.05801
-22.98305,134.93172
-27.42101,152.45551
-32.02581,115.80135
-30.8948,150.82465
-37.66752,144.88529
-32.1328,115.86059
-27.52223,151.64174
-32.16841,115.86112
-36.2411,142.23414
-33.84932,151.03342
-25.9999,150.50818
-34.028,138.68164
-29.83895,151.04172
-27.47553,152.99342
-36.47236,144.09569
-25.79469,146.58661
-34.31594,115.15973
-27.66915,152.89354
-34.91972,138.6844
-13.60938,141.82845
-34.30628,150.93456
-42.77503,147.24882
-28.13582,153.31749
-33.93311,150.81203
-31.02195,152.9378
-34.0938,139.16909
-33.27903,115.71443
-38.05097,144.45169
-33.63633,151.3306
-31.78131,115.98923
-36.89279,145.23059
-24.89048,152.37388
-36.9018,140.23
-32.74558,149.48011
-34.61352,150.47932
-24.88185,152.31255
-41.78215,147.72044
-37.08854,143.4738
-33.46494,151.43239
-35.08855,139.30897
-26.75581,152.23556
-34.35207,150.63475
-34.28116,138.33875
-34.51418,150.73377
-24.74144,152.16123
-37.76946,144.86509
-36.52988,144.60446
-36.53999,142.89554
-36.36398,148.72882
-37.9207,145.46725
-31.64627,116.20684
-33.00774,151.54341
-36.84893,144.41948
-36.78792,144.50413
-34.41907,150.49274
-19.57605,147.40517
-38.41566,142.85945
